film_id;film_title;key;value;link
49054;Burn After Reading;studio;Relativity Media;letterboxd.com/studio/relativity-media-1/
49054;Burn After Reading;studio;Working Title Films;letterboxd.com/studio/working-title-films/
49054;Burn After Reading;studio;Mike Zoss Productions;letterboxd.com/studio/mike-zoss-productions/
49054;Burn After Reading;country;USA;letterboxd.com/films/country/usa/
49054;Burn After Reading;country;UK;letterboxd.com/films/country/uk/
49054;Burn After Reading;country;France;letterboxd.com/films/country/france/
49054;Burn After Reading;language;English;letterboxd.com/films/language/english/
43441;Wild Child;studio;Working Title Films;letterboxd.com/studio/working-title-films/
43441;Wild Child;studio;Working Title Films;letterboxd.com/studio/working-title-films-1/
43441;Wild Child;country;UK;letterboxd.com/films/country/uk/
43441;Wild Child;country;USA;letterboxd.com/films/country/usa/
43441;Wild Child;language;English;letterboxd.com/films/language/english/
48992;Vicky Cristina Barcelona;studio;Gravier Productions;letterboxd.com/studio/gravier-productions/
48992;Vicky Cristina Barcelona;studio;Mediapro;letterboxd.com/studio/mediapro/
48992;Vicky Cristina Barcelona;studio;Atresmedia;letterboxd.com/studio/atresmedia/
48992;Vicky Cristina Barcelona;studio;Dumaine Productions;letterboxd.com/studio/dumaine-productions/
48992;Vicky Cristina Barcelona;country;Spain;letterboxd.com/films/country/spain/
48992;Vicky Cristina Barcelona;country;USA;letterboxd.com/films/country/usa/
48992;Vicky Cristina Barcelona;language;English;letterboxd.com/films/language/english/
48992;Vicky Cristina Barcelona;language;Spanish;letterboxd.com/films/language/spanish/
48992;Vicky Cristina Barcelona;language;English;letterboxd.com/films/language/english/
51896;The Dark Knight;studio;DC;letterboxd.com/studio/dc-comics/
51896;The Dark Knight;studio;Legendary Pictures;letterboxd.com/studio/legendary-pictures-1/
51896;The Dark Knight;studio;Syncopy;letterboxd.com/studio/syncopy/
51896;The Dark Knight;studio;Isobel Griffiths;letterboxd.com/studio/isobel-griffiths-1/
51896;The Dark Knight;studio;Warner Bros. Pictures;letterboxd.com/studio/warner-bros-pictures/
51896;The Dark Knight;country;UK;letterboxd.com/films/country/uk/
51896;The Dark Knight;country;USA;letterboxd.com/films/country/usa/
51896;The Dark Knight;language;English;letterboxd.com/films/language/english/
51896;The Dark Knight;language;English;letterboxd.com/films/language/english/
51896;The Dark Knight;language;Chinese;letterboxd.com/films/language/chinese/
45120;Mamma Mia!;studio;Littlestar;letterboxd.com/studio/littlestar/
45120;Mamma Mia!;studio;Playtone;letterboxd.com/studio/playtone/
45120;Mamma Mia!;studio;Internationale Filmproduktion Richter;letterboxd.com/studio/internationale-filmproduktion-richter/
45120;Mamma Mia!;country;Germany;letterboxd.com/films/country/germany/
45120;Mamma Mia!;country;UK;letterboxd.com/films/country/uk/
45120;Mamma Mia!;country;USA;letterboxd.com/films/country/usa/
45120;Mamma Mia!;language;English;letterboxd.com/films/language/english/
45120;Mamma Mia!;language;English;letterboxd.com/films/language/english/
45120;Mamma Mia!;language;Greek (modern);letterboxd.com/films/language/greekmodern/
13633;The Herb of the Rat;studio;República Pureza Filmes;letterboxd.com/studio/republica-pureza-filmes/
13633;The Herb of the Rat;country;Brazil;letterboxd.com/films/country/brazil/
13633;The Herb of the Rat;language;Portuguese;letterboxd.com/films/language/portuguese/
45994;WALL·E;studio;Pixar;letterboxd.com/studio/pixar/
45994;WALL·E;studio;Walt Disney Pictures;letterboxd.com/studio/walt-disney-pictures/
45994;WALL·E;country;USA;letterboxd.com/films/country/usa/
45994;WALL·E;language;English;letterboxd.com/films/language/english/
34576;Lake Mungo;studio;Mungo Productions;letterboxd.com/studio/mungo-productions/
34576;Lake Mungo;studio;Screen Australia;letterboxd.com/studio/screen-australia/
34576;Lake Mungo;studio;SBS Independent;letterboxd.com/studio/sbs-independent/
34576;Lake Mungo;country;Australia;letterboxd.com/films/country/australia/
34576;Lake Mungo;language;English;letterboxd.com/films/language/english/
50827;The Incredible Hulk;studio;Marvel Studios;letterboxd.com/studio/marvel-studios/
50827;The Incredible Hulk;studio;Valhalla Motion Pictures;letterboxd.com/studio/valhalla-motion-pictures/
50827;The Incredible Hulk;studio;Marvel Entertainment;letterboxd.com/studio/marvel-entertainment/
50827;The Incredible Hulk;country;USA;letterboxd.com/films/country/usa/
50827;The Incredible Hulk;language;English;letterboxd.com/films/language/english/
50827;The Incredible Hulk;language;Portuguese;letterboxd.com/films/language/portuguese/
50827;The Incredible Hulk;language;Spanish;letterboxd.com/films/language/spanish/
50827;The Incredible Hulk;language;English;letterboxd.com/films/language/english/
47516;Wanted;studio;Kickstart Entertainment;letterboxd.com/studio/kickstart/
47516;Wanted;studio;Universal Pictures;letterboxd.com/studio/universal-pictures/
47516;Wanted;studio;Spyglass Entertainment;letterboxd.com/studio/spyglass-entertainment/
47516;Wanted;studio;Marc Platt Productions;letterboxd.com/studio/marc-platt-productions/
47516;Wanted;studio;Top Cow Productions;letterboxd.com/studio/top-cow-productions/
47516;Wanted;studio;Relativity Media;letterboxd.com/studio/relativity-media-1/
47516;Wanted;studio;Ringerike Zweite Filmproduktion;letterboxd.com/studio/ringerike-zweite-filmproduktion/
47516;Wanted;studio;Revolution Sun Studios;letterboxd.com/studio/revolution-sun-studios/
47516;Wanted;studio;Studio 414;letterboxd.com/studio/studio-414/
47516;Wanted;country;Germany;letterboxd.com/films/country/germany/
47516;Wanted;country;USA;letterboxd.com/films/country/usa/
47516;Wanted;language;English;letterboxd.com/films/language/english/
49039;Synecdoche, New York;studio;Likely Story;letterboxd.com/studio/likely-story/
49039;Synecdoche, New York;studio;Projective Testing Service;letterboxd.com/studio/projective-testing-service/
49039;Synecdoche, New York;studio;Sidney Kimmel Entertainment;letterboxd.com/studio/sidney-kimmel-entertainment/
49039;Synecdoche, New York;studio;Russia;letterboxd.com/studio/russia-inc/
49039;Synecdoche, New York;country;USA;letterboxd.com/films/country/usa/
49039;Synecdoche, New York;language;English;letterboxd.com/films/language/english/
49039;Synecdoche, New York;language;English;letterboxd.com/films/language/english/
49039;Synecdoche, New York;language;German;letterboxd.com/films/language/german/
51839;Indiana Jones and the Kingdom of the Crystal Skull;studio;Paramount Pictures;letterboxd.com/studio/paramount-1/
51839;Indiana Jones and the Kingdom of the Crystal Skull;studio;Lucasfilm Ltd.;letterboxd.com/studio/lucasfilm-ltd-1/
51839;Indiana Jones and the Kingdom of the Crystal Skull;country;USA;letterboxd.com/films/country/usa/
51839;Indiana Jones and the Kingdom of the Crystal Skull;language;English;letterboxd.com/films/language/english/
51839;Indiana Jones and the Kingdom of the Crystal Skull;language;English;letterboxd.com/films/language/english/
51839;Indiana Jones and the Kingdom of the Crystal Skull;language;German;letterboxd.com/films/language/german/
51839;Indiana Jones and the Kingdom of the Crystal Skull;language;Russian;letterboxd.com/films/language/russian/
49655;Changeling;studio;Universal Pictures;letterboxd.com/studio/universal-pictures/
49655;Changeling;studio;Imagine Entertainment;letterboxd.com/studio/imagine-entertainment/
49655;Changeling;studio;Relativity Media;letterboxd.com/studio/relativity-media-1/
49655;Changeling;studio;Malpaso Productions;letterboxd.com/studio/malpaso-productions/
49655;Changeling;country;USA;letterboxd.com/films/country/usa/
49655;Changeling;language;English;letterboxd.com/films/language/english/
47061;Martyrs;studio;Wild Bunch;letterboxd.com/studio/wild-bunch/
47061;Martyrs;studio;TCB Films;letterboxd.com/studio/tcb-films/
47061;Martyrs;studio;Eskwad;letterboxd.com/studio/eskwad/
47061;Martyrs;country;Canada;letterboxd.com/films/country/canada/
47061;Martyrs;country;France;letterboxd.com/films/country/france/
47061;Martyrs;language;French;letterboxd.com/films/language/french/
48018;Speed Racer;studio;Warner Bros. Pictures;letterboxd.com/studio/warner-bros-pictures/
48018;Speed Racer;studio;Village Roadshow Pictures;letterboxd.com/studio/village-roadshow-pictures/
48018;Speed Racer;studio;Silver Pictures;letterboxd.com/studio/silver-pictures/
48018;Speed Racer;studio;Anarchos Productions;letterboxd.com/studio/anarchos-productions/
48018;Speed Racer;studio;Velocity Productions;letterboxd.com/studio/velocity-productions/
48018;Speed Racer;studio;Studio Babelsberg;letterboxd.com/studio/studio-babelsberg/
48018;Speed Racer;country;Germany;letterboxd.com/films/country/germany/
48018;Speed Racer;country;UK;letterboxd.com/films/country/uk/
48018;Speed Racer;country;USA;letterboxd.com/films/country/usa/
48018;Speed Racer;language;English;letterboxd.com/films/language/english/
50825;Iron Man;studio;Marvel Studios;letterboxd.com/studio/marvel-studios/
50825;Iron Man;studio;Marvel Entertainment;letterboxd.com/studio/marvel-entertainment/
50825;Iron Man;studio;Fairview Entertainment;letterboxd.com/studio/fairview-entertainment-1/
50825;Iron Man;country;USA;letterboxd.com/films/country/usa/
50825;Iron Man;language;English;letterboxd.com/films/language/english/
50825;Iron Man;language;English;letterboxd.com/films/language/english/
50825;Iron Man;language;Persian (Farsi);letterboxd.com/films/language/persianfarsi/
50825;Iron Man;language;Urdu;letterboxd.com/films/language/urdu/
50825;Iron Man;language;Arabic;letterboxd.com/films/language/arabic/
12719;Signs;country;Australia;letterboxd.com/films/country/australia/
12719;Signs;language;English;letterboxd.com/films/language/english/
47900;21;studio;Columbia Pictures;letterboxd.com/studio/columbia-pictures/
47900;21;studio;Relativity Media;letterboxd.com/studio/relativity-media-1/
47900;21;studio;Michael De Luca Productions;letterboxd.com/studio/michael-de-luca-productions/
47900;21;studio;Trigger Street Productions;letterboxd.com/studio/trigger-street-productions-1/
47900;21;country;USA;letterboxd.com/films/country/usa/
47900;21;country;UK;letterboxd.com/films/country/uk/
47900;21;language;English;letterboxd.com/films/language/english/
47713;Never Back Down;studio;Summit Entertainment;letterboxd.com/studio/summit-entertainment/
47713;Never Back Down;studio;Mandalay Pictures;letterboxd.com/studio/mandalay-pictures/
47713;Never Back Down;studio;Baumgarten Management and Productions (BMP);letterboxd.com/studio/baumgarten-management-and-productions-bmp/
47713;Never Back Down;studio;Mandalay Independent Pictures;letterboxd.com/studio/mandalay-independent-pictures/
47713;Never Back Down;country;USA;letterboxd.com/films/country/usa/
47713;Never Back Down;language;English;letterboxd.com/films/language/english/
47648;Taken;studio;EuropaCorp;letterboxd.com/studio/europacorp-2/
47648;Taken;studio;M6 Films;letterboxd.com/studio/m6-films/
47648;Taken;studio;Grive Productions;letterboxd.com/studio/grive-productions/
47648;Taken;studio;20th Century Fox;letterboxd.com/studio/20th-century-fox/
47648;Taken;studio;Seaside Film Taken;letterboxd.com/studio/seaside-film-taken/
47648;Taken;studio;Canal+;letterboxd.com/studio/canal-3/
47648;Taken;studio;M6;letterboxd.com/studio/m6/
47648;Taken;studio;TPS Star;letterboxd.com/studio/tps-star/
47648;Taken;studio;All Pictures Media;letterboxd.com/studio/all-pictures-media/
47648;Taken;country;France;letterboxd.com/films/country/france/
47648;Taken;country;USA;letterboxd.com/films/country/usa/
47648;Taken;language;English;letterboxd.com/films/language/english/
47648;Taken;language;English;letterboxd.com/films/language/english/
47648;Taken;language;French;letterboxd.com/films/language/french/
47648;Taken;language;Arabic;letterboxd.com/films/language/arabic/
47648;Taken;language;Albanian;letterboxd.com/films/language/albanian/
42260;Dear Zachary: A Letter to a Son About His Father;studio;MSNBC Films;letterboxd.com/studio/msnbc-films/
42260;Dear Zachary: A Letter to a Son About His Father;country;USA;letterboxd.com/films/country/usa/
42260;Dear Zachary: A Letter to a Son About His Father;language;English;letterboxd.com/films/language/english/
367810;Good Morning;studio;STUDIO4℃;letterboxd.com/studio/studio4/
367810;Good Morning;studio;Madhouse;letterboxd.com/studio/madhouse-1/
367810;Good Morning;country;Japan;letterboxd.com/films/country/japan/
367810;Good Morning;language;Japanese;letterboxd.com/films/language/japanese/
48296;I Am Legend;studio;Warner Bros. Pictures;letterboxd.com/studio/warner-bros-pictures/
48296;I Am Legend;studio;Village Roadshow Pictures;letterboxd.com/studio/village-roadshow-pictures/
48296;I Am Legend;studio;Weed Road Pictures;letterboxd.com/studio/weed-road-pictures/
48296;I Am Legend;studio;Overbrook Entertainment;letterboxd.com/studio/overbrook-entertainment/
48296;I Am Legend;studio;Heyday Films;letterboxd.com/studio/heyday-films/
48296;I Am Legend;studio;Original Film;letterboxd.com/studio/original-film/
48296;I Am Legend;country;USA;letterboxd.com/films/country/usa/
48296;I Am Legend;language;English;letterboxd.com/films/language/english/
43517;Sweeney Todd: The Demon Barber of Fleet Street;studio;DreamWorks Pictures;letterboxd.com/studio/dreamworks-pictures/
43517;Sweeney Todd: The Demon Barber of Fleet Street;studio;Warner Bros. Pictures;letterboxd.com/studio/warner-bros-pictures/
43517;Sweeney Todd: The Demon Barber of Fleet Street;studio;Parkes/MacDonald Productions;letterboxd.com/studio/parkes-macdonald-productions/
43517;Sweeney Todd: The Demon Barber of Fleet Street;studio;The Zanuck Company;letterboxd.com/studio/the-zanuck-company/
43517;Sweeney Todd: The Demon Barber of Fleet Street;studio;Dombey Street Productions;letterboxd.com/studio/dombey-street-productions/
43517;Sweeney Todd: The Demon Barber of Fleet Street;country;UK;letterboxd.com/films/country/uk/
43517;Sweeney Todd: The Demon Barber of Fleet Street;country;USA;letterboxd.com/films/country/usa/
43517;Sweeney Todd: The Demon Barber of Fleet Street;language;English;letterboxd.com/films/language/english/
48602;The Mist;studio;Darkwoods Productions;letterboxd.com/studio/darkwoods-productions/
48602;The Mist;country;USA;letterboxd.com/films/country/usa/
48602;The Mist;language;English;letterboxd.com/films/language/english/
72963;Playing;studio;Matizar;letterboxd.com/studio/matizar/
72963;Playing;studio;VideoFilmes;letterboxd.com/studio/videofilmes/
72963;Playing;country;Brazil;letterboxd.com/films/country/brazil/
72963;Playing;language;Portuguese;letterboxd.com/films/language/portuguese/
48042;Elite Squad;studio;Universal Pictures do Brasil;letterboxd.com/studio/universal-pictures-do-brasil/
48042;Elite Squad;studio;The Weinstein Company;letterboxd.com/studio/the-weinstein-company/
48042;Elite Squad;studio;Zazen Produções;letterboxd.com/studio/zazen-producoes/
48042;Elite Squad;studio;Estúdios Mega;letterboxd.com/studio/estudios-mega/
48042;Elite Squad;studio;Quanta Centro de Produções Cinematográficas;letterboxd.com/studio/quanta-centro-de-producoes-cinematograficas/
48042;Elite Squad;studio;Costa Films;letterboxd.com/studio/costa-films/
