name;role;link;film_id;film_title
Dan Glass;visual-effects;/visual-effects/dan-glass/;48018;Speed Racer
Denise Davis;visual-effects;/visual-effects/denise-davis/;48018;Speed Racer
John Knoll;visual-effects;/visual-effects/john-knoll-1/;48018;Speed Racer
Vanessa Wieduwilt;stunts;/stunts/vanessa-wieduwilt/;48018;Speed Racer
Tim Rigby;stunts;/stunts/tim-rigby/;48018;Speed Racer
Chad Stahelski;stunts;/stunts/chad-stahelski/;48018;Speed Racer
David Leitch;stunts;/stunts/david-leitch/;48018;Speed Racer
Chris O'Hara;stunts;/stunts/chris-ohara-1/;48018;Speed Racer
Chris Palermo;stunts;/stunts/chris-palermo/;48018;Speed Racer
Noon Orsatti;stunts;/stunts/noon-orsatti/;48018;Speed Racer
Jon Valera;stunts;/stunts/jon-valera-1/;48018;Speed Racer
Mike Möller;stunts;/stunts/mike-moller/;48018;Speed Racer
Wolfgang Stegemann;stunts;/stunts/wolfgang-stegemann/;48018;Speed Racer
Michael Giacchino;composer;/composer/michael-giacchino/;48018;Speed Racer
Mike Chock;sound;/sound/mike-chock/;48018;Speed Racer
Zack Allen;sound;/sound/zack-allen/;48018;Speed Racer
Rick Kline;sound;/sound/rick-kline/;48018;Speed Racer
Adam Kopald;sound;/sound/adam-kopald/;48018;Speed Racer
Cory Mandel;sound;/sound/cory-mandel/;48018;Speed Racer
Jason Oliver;sound;/sound/jason-oliver-1/;48018;Speed Racer
Gregg Rudloff;sound;/sound/gregg-rudloff/;48018;Speed Racer
Bryan O. Watkins;sound;/sound/bryan-o-watkins/;48018;Speed Racer
David Werntz;sound;/sound/david-werntz/;48018;Speed Racer
David A. Whittaker;sound;/sound/david-a-whittaker/;48018;Speed Racer
Drew Yerys;sound;/sound/drew-yerys/;48018;Speed Racer
Dane A. Davis;sound;/sound/dane-a-davis/;48018;Speed Racer
Kym Barrett;costume-design;/costume-design/kym-barrett/;48018;Speed Racer
Tanya Lodge;makeup;/makeup/tanya-lodge/;48018;Speed Racer
Mareike Maya Mietke;makeup;/makeup/mareike-maya-mietke/;48018;Speed Racer
Petra Schaumann;makeup;/makeup/petra-schaumann/;48018;Speed Racer
Jeremy Woodhead;makeup;/makeup/jeremy-woodhead/;48018;Speed Racer
Jeremy Woodhead;hairstyling;/hairstyling/jeremy-woodhead/;48018;Speed Racer
John Carpenter;director;/director/john-carpenter/;47798;They Live
Larry Franco;producer;/producer/larry-franco/;47798;They Live
Sandy King;producer;/producer/sandy-king/;47798;They Live
John Carpenter;writer;/writer/john-carpenter/;47798;They Live
Ray Nelson;original-writer;/original-writer/ray-nelson/;47798;They Live
Gib Jaffe;editor;/editor/gib-jaffe/;47798;They Live
Frank E. Jimenez;editor;/editor/frank-e-jimenez/;47798;They Live
Gary B. Kibbe;cinematography;/cinematography/gary-b-kibbe/;47798;They Live
Larry Franco;assistant-director;/assistant-director/larry-franco/;47798;They Live
Artist W. Robinson;assistant-director;/assistant-director/artist-w-robinson/;47798;They Live
Andre Blay;executive-producer;/executive-producer/andre-blay/;47798;They Live
Shep Gordon;executive-producer;/executive-producer/shep-gordon/;47798;They Live
Ken Spencer;lighting;/lighting/ken-spencer/;47798;They Live
Jud Kehl;camera-operator;/camera-operator/jud-kehl/;47798;They Live
William J. Durrell Jr.;art-direction;/art-direction/william-j-durrell-jr/;47798;They Live
Daniel A. Lomino;art-direction;/art-direction/daniel-a-lomino/;47798;They Live
Marvin March;set-decoration;/set-decoration/marvin-march/;47798;They Live
Roy Arbogast;special-effects;/special-effects/roy-arbogast/;47798;They Live
Mike Johnson;stunts;/stunts/mike-johnson-10/;47798;They Live
Jeff Imada;stunts;/stunts/jeff-imada/;47798;They Live
Rick Avery;stunts;/stunts/rick-avery/;47798;They Live
Diamond Farnsworth;stunts;/stunts/diamond-farnsworth/;47798;They Live
Bennie Moore;stunts;/stunts/bennie-moore-1/;47798;They Live
Christine Anne Baur;stunts;/stunts/christine-anne-baur/;47798;They Live
George Fisher;stunts;/stunts/george-fisher-5/;47798;They Live
Donna L. Noguchi;stunts;/stunts/donna-l-noguchi/;47798;They Live
Simone Boisseree;stunts;/stunts/simone-boisseree/;47798;They Live
Joe Gilbride;stunts;/stunts/joe-gilbride/;47798;They Live
Chuck Picerni Jr.;stunts;/stunts/chuck-picerni-jr/;47798;They Live
John Borland;stunts;/stunts/john-borland/;47798;They Live
Andy Gill;stunts;/stunts/andy-gill/;47798;They Live
Branscombe Richmond;stunts;/stunts/branscombe-richmond/;47798;They Live
Brad Bovee;stunts;/stunts/brad-bovee/;47798;They Live
Allan Graf;stunts;/stunts/allan-graf/;47798;They Live
Danny Rogers;stunts;/stunts/danny-rogers-2/;47798;They Live
John Branagan;stunts;/stunts/john-branagan/;47798;They Live
Randy Hall;stunts;/stunts/randy-hall/;47798;They Live
Ronnie Rondell Jr.;stunts;/stunts/ronnie-rondell-jr/;47798;They Live
Tony Brubaker;stunts;/stunts/tony-brubaker/;47798;They Live
Steve Hart;stunts;/stunts/steve-hart-2/;47798;They Live
Thomas Rosales Jr.;stunts;/stunts/thomas-rosales-jr/;47798;They Live
Kurt Bryant;stunts;/stunts/kurt-bryant/;47798;They Live
Eddie Hice;stunts;/stunts/eddie-hice/;47798;They Live
David Burton;stunts;/stunts/david-burton-4/;47798;They Live
Freddie Hice;stunts;/stunts/freddie-hice/;47798;They Live
Debbie Lynn Ross;stunts;/stunts/debbie-lynn-ross/;47798;They Live
David Cadiente;stunts;/stunts/david-cadiente/;47798;They Live
Marcia Holley;stunts;/stunts/marcia-holley/;47798;They Live
Michael Runyard;stunts;/stunts/michael-runyard/;47798;They Live
James J. Casino;stunts;/stunts/james-j-casino/;47798;They Live
Norman Howell;stunts;/stunts/norman-howell/;47798;They Live
Ben Scott;stunts;/stunts/ben-scott-2/;47798;They Live
Brian Imada;stunts;/stunts/brian-imada/;47798;They Live
John-Clay Scott;stunts;/stunts/john-clay-scott/;47798;They Live
Phil Chong;stunts;/stunts/phil-chong/;47798;They Live
Walter Scott;stunts;/stunts/walter-scott/;47798;They Live
Gary Combs;stunts;/stunts/gary-combs/;47798;They Live
Matt Johnston;stunts;/stunts/matt-johnston-1/;47798;They Live
Jan Michael Shultz;stunts;/stunts/jan-michael-shultz/;47798;They Live
Gilbert B. Combs;stunts;/stunts/gilbert-b-combs/;47798;They Live
Russell Solberg;stunts;/stunts/russell-solberg/;47798;They Live
Bob K. Cummings;stunts;/stunts/bob-k-cummings/;47798;They Live
Henry Kingi;stunts;/stunts/henry-kingi/;47798;They Live
Ceci Vendrell;stunts;/stunts/ceci-vendrell/;47798;They Live
Gary Davis;stunts;/stunts/gary-davis/;47798;They Live
Joel Kramer;stunts;/stunts/joel-kramer/;47798;They Live
Michael M. Vendrell;stunts;/stunts/michael-m-vendrell/;47798;They Live
Tim A. Davison;stunts;/stunts/tim-a-davison/;47798;They Live
Shane Dixon;stunts;/stunts/shane-dixon/;47798;They Live
Al Leong;stunts;/stunts/al-leong/;47798;They Live
Danny Weselis;stunts;/stunts/danny-weselis/;47798;They Live
Richard L. Duran;stunts;/stunts/richard-l-duran/;47798;They Live
James Lew;stunts;/stunts/james-lew/;47798;They Live
Cheryl Wheeler Duncan;stunts;/stunts/cheryl-wheeler-duncan/;47798;They Live
Eurlyne Epper;stunts;/stunts/eurlyne-epper/;47798;They Live
Billy D. Lucas;stunts;/stunts/billy-d-lucas/;47798;They Live
Scott Wilder;stunts;/stunts/scott-wilder/;47798;They Live
Gary Epper;stunts;/stunts/gary-epper/;47798;They Live
Eric Mansker;stunts;/stunts/eric-mansker/;47798;They Live
Dianne L. Wilson;stunts;/stunts/dianne-l-wilson/;47798;They Live
Jon H. Epstein;stunts;/stunts/jon-h-epstein/;47798;They Live
Matt McColm;stunts;/stunts/matt-mccolm/;47798;They Live
Merritt Yohnka;stunts;/stunts/merritt-yohnka/;47798;They Live
Debbie Evans;stunts;/stunts/debbie-evans/;47798;They Live
John C. Meier;stunts;/stunts/john-meier/;47798;They Live
John Casino;stunts;/stunts/john-casino/;47798;They Live
Ric Roman Waugh;stunts;/stunts/ric-roman-waugh/;47798;They Live
John Carpenter;composer;/composer/john-carpenter/;47798;They Live
Alan Howarth;composer;/composer/alan-howarth/;47798;They Live
Gregg Barbanell;sound;/sound/gregg-barbanell/;47798;They Live
Gary A. Hecker;sound;/sound/gary-a-hecker/;47798;They Live
Bob O'Brien;sound;/sound/bob-obrien/;47798;They Live
Shawn Sykora;sound;/sound/shawn-sykora/;47798;They Live
Michael Hoskinson;sound;/sound/michael-hoskinson/;47798;They Live
Timothy A. Hoggatt;sound;/sound/timothy-a-hoggatt/;47798;They Live
Roberta Alstadter;sound;/sound/roberta-alstadter/;47798;They Live
Larry Carow;sound;/sound/larry-carow/;47798;They Live
Samuel C. Crutcher;sound;/sound/samuel-c-crutcher/;47798;They Live
Hector C. Gika;sound;/sound/hector-c-gika/;47798;They Live
John Leveque;sound;/sound/john-leveque/;47798;They Live
Donald L. Warner Jr.;sound;/sound/donald-l-warner-jr/;47798;They Live
J.H. Arrufat;sound;/sound/jh-arrufat/;47798;They Live
Ron Judkins;sound;/sound/ron-judkins/;47798;They Live
Tim Webb;sound;/sound/tim-webb-1/;47798;They Live
Robert J. Litt;sound;/sound/robert-j-litt/;47798;They Live
Sergio Reyes;sound;/sound/sergio-reyes/;47798;They Live
Elliot Tyson;sound;/sound/elliot-tyson/;47798;They Live
Becky Sullivan;sound;/sound/becky-sullivan/;47798;They Live
Jeffrey L. Sandler;sound;/sound/jeffrey-l-sandler/;47798;They Live
Francisco X. Pérez;makeup;/makeup/francisco-x-perez/;47798;They Live
Michael Mills;makeup;/makeup/michael-mills-4/;47798;They Live
Elle Elliott;hairstyling;/hairstyling/elle-elliott/;47798;They Live
George P. Cosmatos;director;/director/george-p-cosmatos/;46759;Cobra
Sylvester Stallone;co-director;/co-director/sylvester-stallone/;46759;Cobra
Yoram Globus;producer;/producer/yoram-globus/;46759;Cobra
Menahem Golan;producer;/producer/menahem-golan/;46759;Cobra
Tony Munafo;producer;/producer/tony-munafo/;46759;Cobra
Sylvester Stallone;writer;/writer/sylvester-stallone/;46759;Cobra
Paula Gosling;original-writer;/original-writer/paula-gosling/;46759;Cobra
Joy Todd;casting;/casting/joy-todd/;46759;Cobra
James R. Symons;editor;/editor/james-r-symons/;46759;Cobra
Don Zimmerman;editor;/editor/don-zimmerman/;46759;Cobra
Ric Waite;cinematography;/cinematography/ric-waite/;46759;Cobra
Duncan Henderson;assistant-director;/assistant-director/duncan-henderson/;46759;Cobra
Eric Jewett;assistant-director;/assistant-director/eric-jewett/;46759;Cobra
Janet G. Knutsen;assistant-director;/assistant-director/janet-g-knutsen/;46759;Cobra
Terry Leonard;additional-directing;/additional-directing/terry-leonard-1/;46759;Cobra
James D. Brubaker;executive-producer;/executive-producer/james-d-brubaker/;46759;Cobra
Carl Boles;lighting;/lighting/carl-boles/;46759;Cobra
Rick Neff;camera-operator;/camera-operator/rick-neff/;46759;Cobra
Michael St. Hilaire;camera-operator;/camera-operator/michael-st-hilaire/;46759;Cobra
Nick McLean;additional-photography;/additional-photography/nick-mclean/;46759;Cobra
Bill Kenney;production-design;/production-design/bill-kenney/;46759;Cobra
Gayle Simon;art-direction;/art-direction/gayle-simon/;46759;Cobra
Adrian Gorton;art-direction;/art-direction/adrian-gorton/;46759;Cobra
William Ladd Skinner;art-direction;/art-direction/william-ladd-skinner/;46759;Cobra
Cate Bangs;art-direction;/art-direction/cate-bangs/;46759;Cobra
Max E. Brehme;set-decoration;/set-decoration/max-e-brehme/;46759;Cobra
Robert Gould;set-decoration;/set-decoration/robert-gould-1/;46759;Cobra
David F. Klassen;set-decoration;/set-decoration/david-f-klassen/;46759;Cobra
Phil Cory;special-effects;/special-effects/phil-cory/;46759;Cobra
Joe Finnegan;stunts;/stunts/joe-finnegan-2/;46759;Cobra
Terry Leonard;stunts;/stunts/terry-leonard-1/;46759;Cobra
Mark De Alessandro;stunts;/stunts/mark-de-alessandro/;46759;Cobra
Mike H. McGaughy;stunts;/stunts/mike-h-mcgaughy/;46759;Cobra
Kerry Rossall;stunts;/stunts/kerry-rossall/;46759;Cobra
Michael Runyard;stunts;/stunts/michael-runyard/;46759;Cobra
Pat Romano;stunts;/stunts/pat-romano/;46759;Cobra
Branscombe Richmond;stunts;/stunts/branscombe-richmond/;46759;Cobra
Diane Kay Grant;stunts;/stunts/diane-kay-grant/;46759;Cobra
Ben Scott;stunts;/stunts/ben-scott-2/;46759;Cobra
Gary McLarty;stunts;/stunts/gary-mclarty/;46759;Cobra
Mike Tillman;stunts;/stunts/mike-tillman/;46759;Cobra
Richard Epper;stunts;/stunts/richard-epper/;46759;Cobra
Corey Michael Eubanks;stunts;/stunts/corey-michael-eubanks/;46759;Cobra
Scott Dockstader;stunts;/stunts/scott-dockstader/;46759;Cobra
Paul M. Lane;stunts;/stunts/paul-m-lane/;46759;Cobra
Mike Johnson;stunts;/stunts/mike-johnson-10/;46759;Cobra
Brad Bovee;stunts;/stunts/brad-bovee/;46759;Cobra
Lane Leavitt;stunts;/stunts/lane-leavitt/;46759;Cobra
David D. Darling;stunts;/stunts/david-d-darling/;46759;Cobra
Tracy Keehn-Dashnaw;stunts;/stunts/tracy-keehn-dashnaw/;46759;Cobra
Debbie Evans;stunts;/stunts/debbie-evans/;46759;Cobra
Terry Jackson;stunts;/stunts/terry-jackson/;46759;Cobra
Sylvester Levay;composer;/composer/sylvester-levay/;46759;Cobra
Gladys Knight;songs;/songs/gladys-knight/;46759;Cobra
Jean Beauvoir;songs;/songs/jean-beauvoir/;46759;Cobra
Bill Medley;songs;/songs/bill-medley/;46759;Cobra
John Cafferty;songs;/songs/john-cafferty/;46759;Cobra
Robert Tepper;songs;/songs/robert-tepper/;46759;Cobra
Evelyn Dutton;sound;/sound/evelyn-dutton/;46759;Cobra
Michael Evje;sound;/sound/michael-evje/;46759;Cobra
Stanley B. Gill;sound;/sound/stanley-b-gill/;46759;Cobra
Jay Wilkinson;sound;/sound/jay-wilkinson/;46759;Cobra
Joseph A. Ippolito;sound;/sound/joseph-a-ippolito/;46759;Cobra
Margie O'Malley;sound;/sound/margie-omalley/;46759;Cobra
Michele Sharp;sound;/sound/michele-sharp/;46759;Cobra
Teri E. Dorman;sound;/sound/teri-e-dorman/;46759;Cobra
Rick Kline;sound;/sound/rick-kline/;46759;Cobra
Gregg Landaker;sound;/sound/gregg-landaker/;46759;Cobra
Michael Minkler;sound;/sound/michael-minkler/;46759;Cobra
Fred J. Brown;sound;/sound/fred-j-brown/;46759;Cobra
Tom Bronson;costume-design;/costume-design/tom-bronson/;46759;Cobra
Stephen Abrums;makeup;/makeup/stephen-abrums/;46759;Cobra
Leonard Engelman;makeup;/makeup/leonard-engelman/;46759;Cobra
Barbara Lorenz;hairstyling;/hairstyling/barbara-lorenz/;46759;Cobra
Lola Kemp;hairstyling;/hairstyling/lola-kemp/;46759;Cobra
Daniel Scheinert;director;/director/daniel-scheinert/;474474;Everything Everywhere All at Once
Daniel Kwan;director;/director/daniel-kwan-2/;474474;Everything Everywhere All at Once
Tim Headington;producer;/producer/tim-headington/;474474;Everything Everywhere All at Once
Mike Larocca;producer;/producer/mike-larocca/;474474;Everything Everywhere All at Once
Daniel Scheinert;producer;/producer/daniel-scheinert/;474474;Everything Everywhere All at Once
Jon Read;producer;/producer/jon-read/;474474;Everything Everywhere All at Once
Daniel Kwan;producer;/producer/daniel-kwan-2/;474474;Everything Everywhere All at Once
Virginie Besson-Silla;producer;/producer/virginie-besson-silla/;474474;Everything Everywhere All at Once
Jonathan Wang;producer;/producer/jonathan-wang-1/;474474;Everything Everywhere All at Once
Joe Russo;producer;/producer/contributor:61567/;474474;Everything Everywhere All at Once
Anthony Russo;producer;/producer/contributor:61656/;474474;Everything Everywhere All at Once
Daniel Kwan;writer;/writer/daniel-kwan-2/;474474;Everything Everywhere All at Once
Daniel Scheinert;writer;/writer/daniel-scheinert/;474474;Everything Everywhere All at Once
Djinous Rowling;casting;/casting/djinous-rowling/;474474;Everything Everywhere All at Once
Sarah Halley Finn;casting;/casting/sarah-halley-finn/;474474;Everything Everywhere All at Once
Paul Rogers;editor;/editor/paul-rogers-2/;474474;Everything Everywhere All at Once
Larkin Seiple;cinematography;/cinematography/larkin-seiple/;474474;Everything Everywhere All at Once
Rod Smith;assistant-director;/assistant-director/rod-smith-7/;474474;Everything Everywhere All at Once
John Nasraway;assistant-director;/assistant-director/john-nasraway/;474474;Everything Everywhere All at Once
Tim Headington;executive-producer;/executive-producer/tim-headington/;474474;Everything Everywhere All at Once
Theresa Steele Page;executive-producer;/executive-producer/theresa-steele-page/;474474;Everything Everywhere All at Once
Josh Rudnick;executive-producer;/executive-producer/josh-rudnick/;474474;Everything Everywhere All at Once
Todd Makurath;executive-producer;/executive-producer/todd-makurath/;474474;Everything Everywhere All at Once
Matthew Ardine;lighting;/lighting/matt-ardine/;474474;Everything Everywhere All at Once
Nick Alvarado;lighting;/lighting/nick-alvarado/;474474;Everything Everywhere All at Once
Miao Chien;lighting;/lighting/miao-chien/;474474;Everything Everywhere All at Once
Harold Lacuesta;lighting;/lighting/harold-lacuesta/;474474;Everything Everywhere All at Once
Michael Love;lighting;/lighting/michael-love-2/;474474;Everything Everywhere All at Once
Paul Sartain;lighting;/lighting/paul-sartain/;474474;Everything Everywhere All at Once
Aaron M. Smith;camera-operator;/camera-operator/aaron-m-smith/;474474;Everything Everywhere All at Once
Alex Kornreich;camera-operator;/camera-operator/alex-kornreich/;474474;Everything Everywhere All at Once
Mario Contini;camera-operator;/camera-operator/mario-contini/;474474;Everything Everywhere All at Once
Ari Robbins;camera-operator;/camera-operator/ari-robbins/;474474;Everything Everywhere All at Once
Kanamé Onoyama;additional-photography;/additional-photography/kaname-onoyama/;474474;Everything Everywhere All at Once
Jason Kisvarday;production-design;/production-design/jason-kisvarday/;474474;Everything Everywhere All at Once
Amelia Brooke;art-direction;/art-direction/amelia-brooke/;474474;Everything Everywhere All at Once
Madelyn Wilkime;set-decoration;/set-decoration/madelyn-wilkime/;474474;Everything Everywhere All at Once
Lia Burton;set-decoration;/set-decoration/lia-burton/;474474;Everything Everywhere All at Once
Hunter Gorton;set-decoration;/set-decoration/hunter-gorton/;474474;Everything Everywhere All at Once
Sierra Harbison;set-decoration;/set-decoration/sierra-harbison/;474474;Everything Everywhere All at Once
Ian Lapidus;set-decoration;/set-decoration/ian-lapidus/;474474;Everything Everywhere All at Once
Anne Stericker;set-decoration;/set-decoration/anne-stericker/;474474;Everything Everywhere All at Once
Morgan Tyler Coleman;set-decoration;/set-decoration/morgan-tyler-coleman/;474474;Everything Everywhere All at Once
Kelsi Ephraim;set-decoration;/set-decoration/kelsi-ephraim/;474474;Everything Everywhere All at Once
Sam Ogden;set-decoration;/set-decoration/sam-ogden/;474474;Everything Everywhere All at Once
Charlie Bruchez;special-effects;/special-effects/charlie-bruchez/;474474;Everything Everywhere All at Once
Jonathan Kombrinck;special-effects;/special-effects/jonathan-kombrinck/;474474;Everything Everywhere All at Once
Randy Krohmer;special-effects;/special-effects/randy-krohmer/;474474;Everything Everywhere All at Once
