letterboxd_id;letterboxd_shorttitle;letterboxd_longtitle;letterboxd_slug;tmdb_id;release_year;duration;avg_rating;letterboxd_url;tmdb_url;imdb_url
51559;Spider-Man 3;Spider-Man 3 (2007);spider-man-3;559;2007;139;3.08;https://letterboxd.com/film/spider-man-3/;https://www.themoviedb.org/movie/559/;http://www.imdb.com/title/tt0413300/maindetails
50620;Planet Terror;Planet Terror (2007);planet-terror;1992;2007;105;3.36;https://letterboxd.com/film/planet-terror/;https://www.themoviedb.org/movie/1992/;http://www.imdb.com/title/tt1077258/maindetails
43453;The King of Kong: A Fistful of Quarters;The King of Kong: A Fistful of Quarters (2007);the-king-of-kong-a-fistful-of-quarters;13958;2007;83;3.99;https://letterboxd.com/film/the-king-of-kong-a-fistful-of-quarters/;https://www.themoviedb.org/movie/13958/;http://www.imdb.com/title/tt0923752/maindetails
47776;Superbad;Superbad (2007);superbad;8363;2007;113;3.89;https://letterboxd.com/film/superbad/;https://www.themoviedb.org/movie/8363/;http://www.imdb.com/title/tt0829482/maindetails
50659;Zodiac;Zodiac (2007);zodiac;1949;2007;157;4.02;https://letterboxd.com/film/zodiac/;https://www.themoviedb.org/movie/1949/;http://www.imdb.com/title/tt0443706/maindetails
49641;The Number 23;The Number 23 (2007);the-number-23;3594;2007;98;2.69;https://letterboxd.com/film/the-number-23/;https://www.themoviedb.org/movie/3594/;http://www.imdb.com/title/tt0481369/maindetails
51061;The Pursuit of Happyness;The Pursuit of Happyness (2006);the-pursuit-of-happyness;1402;2006;117;3.91;https://letterboxd.com/film/the-pursuit-of-happyness/;https://www.themoviedb.org/movie/1402/;http://www.imdb.com/title/tt0454921/maindetails
51111;300;300 (2006);300;1271;2006;116;3.36;https://letterboxd.com/film/300/;https://www.themoviedb.org/movie/1271/;http://www.imdb.com/title/tt0416449/maindetails
51084;Blood Diamond;Blood Diamond (2006);blood-diamond;1372;2006;143;3.69;https://letterboxd.com/film/blood-diamond/;https://www.themoviedb.org/movie/1372/;http://www.imdb.com/title/tt0450259/maindetails
50953;The Holiday;The Holiday (2006);the-holiday;1581;2006;136;3.51;https://letterboxd.com/film/the-holiday/;https://www.themoviedb.org/movie/1581/;http://www.imdb.com/title/tt0457939/maindetails
27809;Casino Royale;Casino Royale (2006);casino-royale-2006;36557;2006;144;4.01;https://letterboxd.com/film/casino-royale-2006/;https://www.themoviedb.org/movie/36557/;http://www.imdb.com/title/tt0381061/maindetails
51147;The Prestige;The Prestige (2006);the-prestige;1124;2006;130;4.24;https://letterboxd.com/film/the-prestige/;https://www.themoviedb.org/movie/1124/;http://www.imdb.com/title/tt0482571/maindetails
51042;The Departed;The Departed (2006);the-departed;1422;2006;151;4.31;https://letterboxd.com/film/the-departed/;https://www.themoviedb.org/movie/1422/;http://www.imdb.com/title/tt0407887/maindetails
46911;Children of Men;Children of Men (2006);children-of-men;9693;2006;109;4.3;https://letterboxd.com/film/children-of-men/;https://www.themoviedb.org/movie/9693/;http://www.imdb.com/title/tt0206634/maindetails
50660;Crank;Crank (2006);crank;1948;2006;88;3.24;https://letterboxd.com/film/crank/;https://www.themoviedb.org/movie/1948/;http://www.imdb.com/title/tt0479884/maindetails
51989;Pirates of the Caribbean: Dead Man's Chest;Pirates of the Caribbean: Dead Man's Chest (2006);pirates-of-the-caribbean-dead-mans-chest;58;2006;151;3.65;https://letterboxd.com/film/pirates-of-the-caribbean-dead-mans-chest/;https://www.themoviedb.org/movie/58/;http://www.imdb.com/title/tt0383574/maindetails
47255;Click;Click (2006);click;9339;2006;107;2.86;https://letterboxd.com/film/click/;https://www.themoviedb.org/movie/9339/;http://www.imdb.com/title/tt0389860/maindetails
51712;The Devil Wears Prada;The Devil Wears Prada (2006);the-devil-wears-prada;350;2006;109;3.79;https://letterboxd.com/film/the-devil-wears-prada/;https://www.themoviedb.org/movie/350/;http://www.imdb.com/title/tt0458352/maindetails
46986;The Fast and the Furious: Tokyo Drift;The Fast and the Furious: Tokyo Drift (2006);the-fast-and-the-furious-tokyo-drift;9615;2006;104;3.15;https://letterboxd.com/film/the-fast-and-the-furious-tokyo-drift/;https://www.themoviedb.org/movie/9615/;http://www.imdb.com/title/tt0463985/maindetails
51047;Pan's Labyrinth;Pan's Labyrinth (2006);pans-labyrinth;1417;2006;118;4.16;https://letterboxd.com/film/pans-labyrinth/;https://www.themoviedb.org/movie/1417/;http://www.imdb.com/title/tt0457430/maindetails
50717;Marie Antoinette;Marie Antoinette (2006);marie-antoinette-2006;1887;2006;123;3.73;https://letterboxd.com/film/marie-antoinette-2006/;https://www.themoviedb.org/movie/1887/;http://www.imdb.com/title/tt0422720/maindetails
27713;X-Men: The Last Stand;X-Men: The Last Stand (2006);x-men-the-last-stand;36668;2006;104;2.63;https://letterboxd.com/film/x-men-the-last-stand/;https://www.themoviedb.org/movie/36668/;http://www.imdb.com/title/tt0376994/maindetails
51530;The Da Vinci Code;The Da Vinci Code (2006);the-da-vinci-code;591;2006;149;3.12;https://letterboxd.com/film/the-da-vinci-code/;https://www.themoviedb.org/movie/591/;http://www.imdb.com/title/tt0382625/maindetails
27706;Jonestown: The Life and Death of Peoples Temple;Jonestown: The Life and Death of Peoples Temple (2006);jonestown-the-life-and-death-of-peoples-temple;36676;2006;86;3.7;https://letterboxd.com/film/jonestown-the-life-and-death-of-peoples-temple/;https://www.themoviedb.org/movie/36676/;http://www.imdb.com/title/tt0762111/maindetails
46946;She's the Man;She's the Man (2006);shes-the-man;9655;2006;105;3.38;https://letterboxd.com/film/shes-the-man/;https://www.themoviedb.org/movie/9655/;http://www.imdb.com/title/tt0454945/maindetails
51233;Cars;Cars (2006);cars;920;2006;117;3.74;https://letterboxd.com/film/cars/;https://www.themoviedb.org/movie/920/;http://www.imdb.com/title/tt0317219/maindetails
46714;Ultraviolet;Ultraviolet (2006);ultraviolet;9920;2006;87;2.0;https://letterboxd.com/film/ultraviolet/;https://www.themoviedb.org/movie/9920/;http://www.imdb.com/title/tt0370032/maindetails
45747;High School Musical;High School Musical (2006);high-school-musical;10947;2006;98;3.2;https://letterboxd.com/film/high-school-musical/;https://www.themoviedb.org/movie/10947/;http://www.imdb.com/title/tt0475293/maindetails
51379;Little Miss Sunshine;Little Miss Sunshine (2006);little-miss-sunshine;773;2006;102;4.18;https://letterboxd.com/film/little-miss-sunshine/;https://www.themoviedb.org/movie/773/;http://www.imdb.com/title/tt0449059/maindetails
51400;V for Vendetta;V for Vendetta (2005);v-for-vendetta;752;2005;132;3.85;https://letterboxd.com/film/v-for-vendetta/;https://www.themoviedb.org/movie/752/;http://www.imdb.com/title/tt0434409/maindetails
51679;The Chronicles of Narnia: The Lion, the Witch and the Wardrobe;The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (2005);the-chronicles-of-narnia-the-lion-the-witch-and-the-wardrobe;411;2005;143;3.53;https://letterboxd.com/film/the-chronicles-of-narnia-the-lion-the-witch-and-the-wardrobe/;https://www.themoviedb.org/movie/411/;http://www.imdb.com/title/tt0363771/maindetails
50766;Rent;Rent (2005);rent;1833;2005;135;3.36;https://letterboxd.com/film/rent/;https://www.themoviedb.org/movie/1833/;http://www.imdb.com/title/tt0294870/maindetails
51450;Harry Potter and the Goblet of Fire;Harry Potter and the Goblet of Fire (2005);harry-potter-and-the-goblet-of-fire;674;2005;157;3.83;https://letterboxd.com/film/harry-potter-and-the-goblet-of-fire/;https://www.themoviedb.org/movie/674/;http://www.imdb.com/title/tt0330373/maindetails
49390;Pride & Prejudice;Pride & Prejudice (2005);pride-prejudice;4348;2005;127;4.11;https://letterboxd.com/film/pride-prejudice/;https://www.themoviedb.org/movie/4348/;http://www.imdb.com/title/tt0414387/maindetails
49568;Corpse Bride;Corpse Bride (2005);corpse-bride;3933;2005;77;3.85;https://letterboxd.com/film/corpse-bride/;https://www.themoviedb.org/movie/3933/;http://www.imdb.com/title/tt0121164/maindetails
51909;Brokeback Mountain;Brokeback Mountain (2005);brokeback-mountain;142;2005;134;4.12;https://letterboxd.com/film/brokeback-mountain/;https://www.themoviedb.org/movie/142/;http://www.imdb.com/title/tt0388795/maindetails
48160;The 40 Year Old Virgin;The 40 Year Old Virgin (2005);the-40-year-old-virgin;6957;2005;116;3.32;https://letterboxd.com/film/the-40-year-old-virgin/;https://www.themoviedb.org/movie/6957/;http://www.imdb.com/title/tt0405422/maindetails
50906;The Island;The Island (2005);the-island-2005;1635;2005;136;2.92;https://letterboxd.com/film/the-island-2005/;https://www.themoviedb.org/movie/1635/;http://www.imdb.com/title/tt0399201/maindetails
51976;War of the Worlds;War of the Worlds (2005);war-of-the-worlds;74;2005;117;3.3;https://letterboxd.com/film/war-of-the-worlds/;https://www.themoviedb.org/movie/74/;http://www.imdb.com/title/tt0407304/maindetails
43272;The Adventures of Sharkboy and Lavagirl;The Adventures of Sharkboy and Lavagirl (2005);the-adventures-of-sharkboy-and-lavagirl;14199;2005;92;2.53;https://letterboxd.com/film/the-adventures-of-sharkboy-and-lavagirl/;https://www.themoviedb.org/movie/14199/;http://www.imdb.com/title/tt0424774/maindetails
51365;Mr. & Mrs. Smith;Mr. & Mrs. Smith (2005);mr-mrs-smith-2005;787;2005;119;3.22;https://letterboxd.com/film/mr-mrs-smith-2005/;https://www.themoviedb.org/movie/787/;http://www.imdb.com/title/tt0356910/maindetails
51784;Batman Begins;Batman Begins (2005);batman-begins;272;2005;140;3.81;https://letterboxd.com/film/batman-begins/;https://www.themoviedb.org/movie/272/;http://www.imdb.com/title/tt0372784/maindetails
50709;Star Wars: Episode III – Revenge of the Sith;Star Wars: Episode III – Revenge of the Sith (2005);star-wars-episode-iii-revenge-of-the-sith;1895;2005;140;3.86;https://letterboxd.com/film/star-wars-episode-iii-revenge-of-the-sith/;https://www.themoviedb.org/movie/1895/;http://www.imdb.com/title/tt0121766/maindetails
45100;The Myth;The Myth (2005);the-myth;11653;2005;118;2.87;https://letterboxd.com/film/the-myth/;https://www.themoviedb.org/movie/11653/;http://www.imdb.com/title/tt0365847/maindetails
51865;Sin City;Sin City (2005);sin-city;187;2005;124;3.68;https://letterboxd.com/film/sin-city/;https://www.themoviedb.org/movie/187/;http://www.imdb.com/title/tt0401792/maindetails
47505;Green Street Hooligans;Green Street Hooligans (2005);green-street-hooligans;8923;2005;109;3.44;https://letterboxd.com/film/green-street-hooligans/;https://www.themoviedb.org/movie/8923/;http://www.imdb.com/title/tt0385002/maindetails
47204;The Descent;The Descent (2005);the-descent;9392;2005;99;3.59;https://letterboxd.com/film/the-descent/;https://www.themoviedb.org/movie/9392/;http://www.imdb.com/title/tt0435625/maindetails
47699;Hitch;Hitch (2005);hitch-2005;8488;2005;118;3.04;https://letterboxd.com/film/hitch-2005/;https://www.themoviedb.org/movie/8488/;http://www.imdb.com/title/tt0386588/maindetails
50207;The Aviator;The Aviator (2004);the-aviator;2567;2004;170;3.74;https://letterboxd.com/film/the-aviator/;https://www.themoviedb.org/movie/2567/;http://www.imdb.com/title/tt0338751/maindetails
51979;Million Dollar Baby;Million Dollar Baby (2004);million-dollar-baby;70;2004;132;4.0;https://letterboxd.com/film/million-dollar-baby/;https://www.themoviedb.org/movie/70/;http://www.imdb.com/title/tt0405159/maindetails
126601;Green Vinyl;Green Vinyl (2004);green-vinyl;172513;2004;17;3.57;https://letterboxd.com/film/green-vinyl/;https://www.themoviedb.org/movie/172513/;http://www.imdb.com/title/tt1817292/maindetails
46599;District B13;District B13 (2004);district-b13;10045;2004;84;3.37;https://letterboxd.com/film/district-b13/;https://www.themoviedb.org/movie/10045/;http://www.imdb.com/title/tt0414852/maindetails
46806;The Incredibles;The Incredibles (2004);the-incredibles;9806;2004;115;4.07;https://letterboxd.com/film/the-incredibles/;https://www.themoviedb.org/movie/9806/;http://www.imdb.com/title/tt0317705/maindetails
51848;Hotel Rwanda;Hotel Rwanda (2004);hotel-rwanda;205;2004;121;3.83;https://letterboxd.com/film/hotel-rwanda/;https://www.themoviedb.org/movie/205/;http://www.imdb.com/title/tt0395169/maindetails
51510;Downfall;Downfall (2004);downfall;613;2004;155;4.11;https://letterboxd.com/film/downfall/;https://www.themoviedb.org/movie/613/;http://www.imdb.com/title/tt0363163/maindetails
49062;Howl's Moving Castle;Howl's Moving Castle (2004);howls-moving-castle;4935;2004;119;4.33;https://letterboxd.com/film/howls-moving-castle/;https://www.themoviedb.org/movie/4935/;http://www.imdb.com/title/tt0347149/maindetails
45537;Mysterious Skin;Mysterious Skin (2004);mysterious-skin;11171;2004;105;4.2;https://letterboxd.com/film/mysterious-skin/;https://www.themoviedb.org/movie/11171/;http://www.imdb.com/title/tt0370986/maindetails
50995;Collateral;Collateral (2004);collateral;1538;2004;120;3.86;https://letterboxd.com/film/collateral/;https://www.themoviedb.org/movie/1538/;http://www.imdb.com/title/tt0369339/maindetails
51745;Catwoman;Catwoman (2004);catwoman;314;2004;104;1.52;https://letterboxd.com/film/catwoman/;https://www.themoviedb.org/movie/314/;http://www.imdb.com/title/tt0327554/maindetails
50224;The Bourne Supremacy;The Bourne Supremacy (2004);the-bourne-supremacy;2502;2004;108;3.6;https://letterboxd.com/film/the-bourne-supremacy/;https://www.themoviedb.org/movie/2502/;http://www.imdb.com/title/tt0372183/maindetails
51560;Spider-Man 2;Spider-Man 2 (2004);spider-man-2;558;2004;127;3.9;https://letterboxd.com/film/spider-man-2/;https://www.themoviedb.org/movie/558/;http://www.imdb.com/title/tt0316654/maindetails
44750;White Chicks;White Chicks (2004);white-chicks;12153;2004;109;3.45;https://letterboxd.com/film/white-chicks/;https://www.themoviedb.org/movie/12153/;http://www.imdb.com/title/tt0381707/maindetails
50087;The Chronicles of Riddick;The Chronicles of Riddick (2004);the-chronicles-of-riddick;2789;2004;119;2.88;https://letterboxd.com/film/the-chronicles-of-riddick/;https://www.themoviedb.org/movie/2789/;http://www.imdb.com/title/tt0296572/maindetails
51451;Harry Potter and the Prisoner of Azkaban;Harry Potter and the Prisoner of Azkaban (2004);harry-potter-and-the-prisoner-of-azkaban;673;2004;141;4.1;https://letterboxd.com/film/harry-potter-and-the-prisoner-of-azkaban/;https://www.themoviedb.org/movie/673/;http://www.imdb.com/title/tt0304141/maindetails
45667;The Notebook;The Notebook (2004);the-notebook;11036;2004;123;3.76;https://letterboxd.com/film/the-notebook/;https://www.themoviedb.org/movie/11036/;http://www.imdb.com/title/tt0332280/maindetails
51660;The Day After Tomorrow;The Day After Tomorrow (2004);the-day-after-tomorrow;435;2004;124;2.94;https://letterboxd.com/film/the-day-after-tomorrow/;https://www.themoviedb.org/movie/435/;http://www.imdb.com/title/tt0319262/maindetails
50803;Fahrenheit 9/11;Fahrenheit 9/11 (2004);fahrenheit-9-11;1777;2004;123;3.56;https://letterboxd.com/film/fahrenheit-9-11/;https://www.themoviedb.org/movie/1777/;http://www.imdb.com/title/tt0361596/maindetails
51343;Shrek 2;Shrek 2 (2004);shrek-2;809;2004;92;4.07;https://letterboxd.com/film/shrek-2/;https://www.themoviedb.org/movie/809/;http://www.imdb.com/title/tt0298148/maindetails
48113;Van Helsing;Van Helsing (2004);van-helsing;7131;2004;132;2.74;https://letterboxd.com/film/van-helsing/;https://www.themoviedb.org/movie/7131/;http://www.imdb.com/title/tt0338526/maindetails
46049;Mean Girls;Mean Girls (2004);mean-girls;10625;2004;97;3.84;https://letterboxd.com/film/mean-girls/;https://www.themoviedb.org/movie/10625/;http://www.imdb.com/title/tt0377092/maindetails
48095;The Punisher;The Punisher (2004);the-punisher-2004;7220;2004;124;2.9;https://letterboxd.com/film/the-punisher-2004/;https://www.themoviedb.org/movie/7220/;http://www.imdb.com/title/tt0330793/maindetails
46551;13 Going on 30;13 Going on 30 (2004);13-going-on-30;10096;2004;98;3.6;https://letterboxd.com/film/13-going-on-30/;https://www.themoviedb.org/movie/10096/;http://www.imdb.com/title/tt0337563/maindetails
51696;Kill Bill: Vol. 2;Kill Bill: Vol. 2 (2004);kill-bill-vol-2;393;2004;136;4.07;https://letterboxd.com/film/kill-bill-vol-2/;https://www.themoviedb.org/movie/393/;http://www.imdb.com/title/tt0378194/maindetails
51405;Shaun of the Dead;Shaun of the Dead (2004);shaun-of-the-dead;747;2004;99;3.97;https://letterboxd.com/film/shaun-of-the-dead/;https://www.themoviedb.org/movie/747/;http://www.imdb.com/title/tt0365748/maindetails
2683;Eternal Sunshine of the Spotless Mind;Eternal Sunshine of the Spotless Mind (2004);eternal-sunshine-of-the-spotless-mind;38;2004;108;4.25;https://letterboxd.com/film/eternal-sunshine-of-the-spotless-mind/;https://www.themoviedb.org/movie/38/;http://www.imdb.com/title/tt0338013/maindetails
47243;EuroTrip;EuroTrip (2004);eurotrip;9352;2004;92;2.99;https://letterboxd.com/film/eurotrip/;https://www.themoviedb.org/movie/9352/;http://www.imdb.com/title/tt0356150/maindetails
50773;50 First Dates;50 First Dates (2004);50-first-dates;1824;2004;99;3.28;https://letterboxd.com/film/50-first-dates/;https://www.themoviedb.org/movie/1824/;http://www.imdb.com/title/tt0343660/maindetails
51970;Before Sunset;Before Sunset (2004);before-sunset;80;2004;80;4.34;https://letterboxd.com/film/before-sunset/;https://www.themoviedb.org/movie/80/;http://www.imdb.com/title/tt0381681/maindetails
