name;link;character_name;film_id;film_title
Barry Gress;/actor/barry-gress/;Parking Lot Zombie Knocking Sign Over;51230;Dawn of the Dead
Ingeborg Forrest;/actor/ingeborg-forrest/;Mall Zombie Wearing Blue Nightgown;51230;Dawn of the Dead
Cliff Forrest;/actor/cliff-forrest/;Tony, Man at WGON - TV ('You all right?');51230;Dawn of the Dead
Tom Dubensky;/actor/tom-dubensky/;Young WGON-TV Man Wearing Plaid Shirt;51230;Dawn of the Dead
Zilla Clinton;/actor/zilla-clinton/;Blonde Biker Chick Riding Motorcycle;51230;Dawn of the Dead
Mary Lee Casey;/actor/mary-lee-casey/;Featured Light Blue Bathrobe Zombie;51230;Dawn of the Dead
Adolph Caesar;/actor/adolph-caesar/;Narrator of Theatrical Trailer;51230;Dawn of the Dead
David W. Butler;/actor/david-w-butler/;2nd Biker in Elevator;51230;Dawn of the Dead
Ben Barenholtz;/actor/ben-barenholtz/;Cowboy Hat Zombie Hit by Sledge;51230;Dawn of the Dead
Renee Banks;/actor/renee-banks/;Wild Haired Plaid Shirted Apartment Zombie;51230;Dawn of the Dead
Joe Abeln;/actor/joe-abeln/;Redneck Rifleman That Misses;51230;Dawn of the Dead
Nick Tallo;/actor/nick-tallo/;Motorcycle Raider;51230;Dawn of the Dead
Joe Shelby;/actor/joe-shelby/;Motorcycle Raider;51230;Dawn of the Dead
Rudy Ricci;/actor/rudy-ricci/;Motorcycle Raider;51230;Dawn of the Dead
Joey Baffico;/actor/joey-baffico/;Zombie Attacking Roger (uncredited);51230;Dawn of the Dead
Alice Diabo;/actor/alice-diabo/;Alice;97190;The Company of Strangers
Constance Garneau;/actor/constance-garneau/;Constance;97190;The Company of Strangers
Winifred Holden;/actor/winifred-holden/;Winnie;97190;The Company of Strangers
Cissy Meddings;/actor/cissy-meddings/;Cissy;97190;The Company of Strangers
Beth Webber;/actor/beth-webber/;Beth;97190;The Company of Strangers
Catherine Roche;/actor/catherine-roche/;Catherine;97190;The Company of Strangers
Mary Meigs;/actor/mary-meigs/;Mary;97190;The Company of Strangers
Michelle Sweeney;/actor/michelle-sweeney-1/;Michelle;97190;The Company of Strangers
Aya Okamoto;/actor/aya-okamoto/;Miyuki (voice);43921;Tokyo Godfathers
Yoshiaki Umegaki;/actor/yoshiaki-umegaki/;Hana (voice);43921;Tokyo Godfathers
Tohru Emori;/actor/tohru-emori/;Gin (voice);43921;Tokyo Godfathers
Satomi Korogi;/actor/satomi-korogi/;Kiyoko (voice);43921;Tokyo Godfathers
Mamiko Noto;/actor/mamiko-noto/;Kiyoko, Gin's daughter (voice);43921;Tokyo Godfathers
Ryuji Saikachi;/actor/ryuji-saikachi/;Roujin (voice);43921;Tokyo Godfathers
Kyoko Terase;/actor/kyoko-terase/;Sachiko (voice);43921;Tokyo Godfathers
Rikiya Koyama;/actor/rikiya-koyama/;Shinrou (voice);43921;Tokyo Godfathers
Hiroya Ishimaru;/actor/hiroya-ishimaru/;Yasuo (voice);43921;Tokyo Godfathers
Koichi Yamadera;/actor/koichi-yamadera/;Taxi Driver (voice);43921;Tokyo Godfathers
Akio Otsuka;/actor/akio-otsuka-1/;Isha (voice);43921;Tokyo Godfathers
Yusaku Yara;/actor/yusaku-yara/;Ishida (voice);43921;Tokyo Godfathers
Seizo Kato;/actor/seizo-kato/;Kaa-san (voice);43921;Tokyo Godfathers
Shozo Iizuka;/actor/shozo-iizuka/;Oota (voice);43921;Tokyo Godfathers
Chiyako Shibahara;/actor/chiyako-shibahara/;;43921;Tokyo Godfathers
Mitsuru Ogata;/actor/mitsuru-ogata/;;43921;Tokyo Godfathers
Hidenari Ugaki;/actor/hidenari-ugaki/;Additional voices;43921;Tokyo Godfathers
Robert Downey Jr.;/actor/robert-downey-jr/;Harry Lockhart;48894;Kiss Kiss Bang Bang
Val Kilmer;/actor/val-kilmer/;Gay Perry;48894;Kiss Kiss Bang Bang
Michelle Monaghan;/actor/michelle-monaghan/;Harmony Faith Lane;48894;Kiss Kiss Bang Bang
Corbin Bernsen;/actor/corbin-bernsen/;Harlan Dexter;48894;Kiss Kiss Bang Bang
Dash Mihok;/actor/dash-mihok/;Mr. Frying Pan;48894;Kiss Kiss Bang Bang
Larry Miller;/actor/larry-miller/;Dabney Shaw;48894;Kiss Kiss Bang Bang
Rockmond Dunbar;/actor/rockmond-dunbar/;Mr. Fire;48894;Kiss Kiss Bang Bang
Shannyn Sossamon;/actor/shannyn-sossamon/;Pink Hair Girl;48894;Kiss Kiss Bang Bang
Angela Lindvall;/actor/angela-lindvall/;Flicka;48894;Kiss Kiss Bang Bang
Indio Falconer Downey;/actor/indio-falconer-downey/;Harry Age 9;48894;Kiss Kiss Bang Bang
Ariel Winter;/actor/ariel-winter/;Harmony Age 7;48894;Kiss Kiss Bang Bang
Duane Carnahan;/actor/duane-carnahan/;Chainsaw Kid;48894;Kiss Kiss Bang Bang
Josh Richman;/actor/josh-richman/;Rickie;48894;Kiss Kiss Bang Bang
Martha Hackett;/actor/martha-hackett/;Pistol Woman;48894;Kiss Kiss Bang Bang
Nancy Fish;/actor/nancy-fish/;NY Casting Woman;48894;Kiss Kiss Bang Bang
Bill McAdams Jr.;/actor/bill-mcadams-jr/;N.Y. Cop;48894;Kiss Kiss Bang Bang
Tanja Reichert;/actor/tanja-reichert/;B-Movie Actress;48894;Kiss Kiss Bang Bang
Jake McKinnon;/actor/jake-mckinnon/;Creature;48894;Kiss Kiss Bang Bang
Stephanie Pearson;/actor/stephanie-pearson/;Teen Harmony;48894;Kiss Kiss Bang Bang
Christopher Gilman;/actor/christopher-gilman/;Protocop;48894;Kiss Kiss Bang Bang
Brendan Fehily;/actor/brendan-fehily/;Local News Reporter;48894;Kiss Kiss Bang Bang
David Newsom;/actor/david-newsom/;Agent Type;48894;Kiss Kiss Bang Bang
Judie Aronson;/actor/judie-aronson/;Gift Bag Girl;48894;Kiss Kiss Bang Bang
Ali Hillis;/actor/ali-hillis/;Marleah;48894;Kiss Kiss Bang Bang
Wiley M. Pickett;/actor/wiley-m-pickett/;Homicide Cop;48894;Kiss Kiss Bang Bang
Joe Keyes;/actor/joe-keyes/;Lobby Cop;48894;Kiss Kiss Bang Bang
Bobby Tuttle;/actor/bobby-tuttle/;Hotel Concierge;48894;Kiss Kiss Bang Bang
Jake Eberle;/actor/jake-eberle/;Patrol Cop;48894;Kiss Kiss Bang Bang
Saida Pagan;/actor/saida-pagan/;News Anchor;48894;Kiss Kiss Bang Bang
Lela Edgar;/actor/lela-edgar/;Party Girl;48894;Kiss Kiss Bang Bang
Daniel Browning Smith;/actor/daniel-browning-smith/;Rubber Boy;48894;Kiss Kiss Bang Bang
Teresa Maria Herrera;/actor/teresa-maria-herrera/;Newswoman;48894;Kiss Kiss Bang Bang
Kathy Lamkin;/actor/kathy-lamkin/;Woman in Hospital Blues;48894;Kiss Kiss Bang Bang
Evan Parke;/actor/evan-parke/;Dexter Clinic Guard;48894;Kiss Kiss Bang Bang
Vincent Laresca;/actor/vincent-laresca/;Aurelio;48894;Kiss Kiss Bang Bang
Brian Simpson;/actor/brian-simpson/;Dexter Goon;48894;Kiss Kiss Bang Bang
Cole S. McKay;/actor/cole-s-mckay-1/;Dexter Goon;48894;Kiss Kiss Bang Bang
Ben Hernandez Bray;/actor/ben-hernandez-bray/;Dexter Goon;48894;Kiss Kiss Bang Bang
Harrison Young;/actor/harrison-young/;Harmony's Dad;48894;Kiss Kiss Bang Bang
Laurence Fishburne;/actor/laurence-fishburne/;Bear in Genaros Beer Commercial (voice) (uncredited);48894;Kiss Kiss Bang Bang
Deanna Dozier;/actor/deanna-dozier/;Kristin (uncredited);48894;Kiss Kiss Bang Bang
Demi Moore;/actor/demi-moore/;Elisabeth;838140;The Substance
Margaret Qualley;/actor/margaret-qualley/;Sue;838140;The Substance
Dennis Quaid;/actor/dennis-quaid/;Harvey;838140;The Substance
Edward Hamilton-Clark;/actor/edward-hamilton-clark/;Fred;838140;The Substance
Gore Abrams;/actor/gore-abrams/;Oliver;838140;The Substance
Oscar Lesage;/actor/oscar-lesage/;Troy;838140;The Substance
Christian Erickson;/actor/christian-erickson/;Man at Diner;838140;The Substance
Robin Greer;/actor/robin-greer-2/;Male Nurse;838140;The Substance
Tom Morton;/actor/tom-morton/;Doctor;838140;The Substance
Hugo Diego Garcia;/actor/hugo-diego-garcia/;Diego - Boyfriend;838140;The Substance
Daniel Knight;/actor/daniel-knight-2/;Casting Director;838140;The Substance
Jonathon Carley;/actor/jonathon-carley-1/;Assistant Casting Director;838140;The Substance
Jiselle Henderkott;/actor/jiselle-henderkott/;Girl Auditioning / New Year's Eve Show Dancer;838140;The Substance
Akil Wingate;/actor/akil-wingate-1/;TV Host;838140;The Substance
Vincent Colombe;/actor/vincent-colombe-1/;Man in Suit #1 - Harvey's Office;838140;The Substance
Billy Bentley;/actor/billy-bentley/;Man in Suit #2;838140;The Substance
Lennard Ridsdale;/actor/lennard-ridsdale/;Man in Suit #3;838140;The Substance
Jordan Ford Silver;/actor/jordan-ford-silver/;Assistant Director - Pump It Up Show;838140;The Substance
Oscar Salem;/actor/oscar-salem-1/;2nd Assistant Director - Pump It Up Show;838140;The Substance
Viviane Bossina;/actor/viviane-bossina/;Sue's Assistant;838140;The Substance
Matthew Luret;/actor/matthew-luret/;Floor Runner;838140;The Substance
Jana Bittnerová;/actor/jana-bittnerova/;Maria;838140;The Substance
Olivier Raynal;/actor/olivier-raynal/;Alan - 2nd Agent;838140;The Substance
Tiffany Hofstetter;/actor/tiffany-hofstetter/;Stylist;838140;The Substance
Nicolas Royer;/actor/nicolas-royer/;Guy in the Elevator;838140;The Substance
Nathan Rippy;/actor/nathan-rippy/;Assistant Director - New Year's Eve Show;838140;The Substance
Manon Arizmendi;/actor/manon-arizmendi/;Little Girl - New Year's Eve Show;838140;The Substance
Virginie Kotlinski;/actor/virginie-kotlinski/;Mother - New Year's Eve Show;838140;The Substance
Brett Gillen;/actor/brett-gillen/;Director of Photography - New Year's Eve Show;838140;The Substance
Charlotte Marquardt;/actor/charlotte-marquardt/;Screaming Woman;838140;The Substance
Léa Hengl;/actor/lea-hengl/;Screaming Woman;838140;The Substance
Gaëlle Raymond;/actor/gaelle-raymond/;Screaming Woman;838140;The Substance
Claire Lemaire;/actor/claire-lemaire/;Screaming Woman;838140;The Substance
Lila Boughoufala;/actor/lila-boughoufala/;Screaming Woman;838140;The Substance
Aurélien Lorgnier;/actor/aurelien-lorgnier/;Screaming Man;838140;The Substance
Ivan Sellier;/actor/ivan-sellier/;Screaming Man;838140;The Substance
Philip Schurer;/actor/philip-schurer/;Screaming Man;838140;The Substance
Christian Bourmier;/actor/christian-bourmier/;Shareholder;838140;The Substance
Martin Graham;/actor/martin-graham/;Shareholder;838140;The Substance
Christian Bordeleau;/actor/christian-bordeleau/;Shareholder;838140;The Substance
Patrick Hamel;/actor/patrick-hamel/;Shareholder;838140;The Substance
Didier Dhondt;/actor/didier-dhondt/;Shareholder;838140;The Substance
Jacques-Yves Dorges;/actor/jacques-yves-dorges/;Shareholder;838140;The Substance
Jean-Claude Matthey;/actor/jean-claude-matthey/;Shareholder;838140;The Substance
Olivier Jarcin;/actor/olivier-jarcin/;Shareholder;838140;The Substance
Jean-Luc Magneron;/actor/jean-luc-magneron-1/;Shareholder;838140;The Substance
Charlotte Murray;/actor/charlotte-murray/;Allison - Diner Waitress;838140;The Substance
Aaron Kahn;/actor/aaron-kahn-2/;Greeting Person;838140;The Substance
Gabriela Arnon;/actor/gabriela-arnon/;Greeting Person;838140;The Substance
Nancy Josephson Lahoussine;/actor/nancy-josephson-lahoussine/;Greeting Person;838140;The Substance
Andrew Eldridge;/actor/andrew-eldridge/;Greeting Person;838140;The Substance
Denise Powers;/actor/denise-powers/;Greeting Person;838140;The Substance
Bryan Jones;/actor/bryan-jones-5/;Greeting Person;838140;The Substance
Adam Carage;/actor/adam-carage/;Happy Birthday Person;838140;The Substance
Maria McClurg;/actor/maria-mcclurg-1/;Happy Birthday Person;838140;The Substance
Andrew Desmond;/actor/andrew-desmond/;Happy Birthday Person;838140;The Substance
Rebecca Lafont;/actor/rebecca-lafont/;Happy Birthday Person;838140;The Substance
Laura Puech;/actor/laura-puech/;Isabella;838140;The Substance
Ryan Chidester;/actor/ryan-chidester/;Stagehand;838140;The Substance
Cécile Vogt;/actor/cecile-vogt/;Elisabeth (Young) - Walk of Fame / Pump It Up Show Dancer;838140;The Substance
Yannick Guérin;/actor/yannick-guerin/;Clumsy Burger Guy - Walk of Fame;838140;The Substance
Jean Miel;/actor/jean-miel/;Worker Walk of Fame;838140;The Substance
Paul Descoings;/actor/paul-descoings/;Worker Walk of Fame;838140;The Substance
Benoit Lévêque;/actor/benoit-leveque/;Worker Walk of Fame;838140;The Substance
Arthur Molinet;/actor/arthur-molinet/;Cocktail Bartender;838140;The Substance
Manon Sachot;/actor/manon-sachot/;Cocktail Lounge Couple;838140;The Substance
Bastien Jorelle;/actor/bastien-jorelle/;Cocktail Lounge Couple;838140;The Substance
Kelly Hoarau;/actor/kelly-hoarau/;Female Assistant - Towel;838140;The Substance
Michel Juskiewicz;/actor/michel-juskiewicz/;George - Harvey's Friend;838140;The Substance
Louise Greggory;/actor/louise-greggory/;Restaurant Waitress;838140;The Substance
Christophe Sartirano;/actor/christophe-sartirano/;Guy Looking at Sue;838140;The Substance
Florent Torres;/actor/florent-torres/;Guy Looking at Sue;838140;The Substance
Romain Caldeira;/actor/romain-caldeira/;Billboard Technician;838140;The Substance
Barthelemy Thomas;/actor/barthelemy-thomas/;Billboard Technician;838140;The Substance
Axel Baille;/actor/axel-baille-1/;Photographer;838140;The Substance
Ashley Lambert;/actor/ashley-lambert/;Additional Voices (voice);838140;The Substance
Ranjani Brow;/actor/ranjani-brow/;Additional Voices (voice);838140;The Substance
Chase Fein;/actor/chase-fein/;Additional Voices (voice);838140;The Substance
Shane Sweet;/actor/shane-sweet/;Additional Voices (voice);838140;The Substance
William Calvert;/actor/william-calvert/;Additional Voices (voice);838140;The Substance
Michael Corbett;/actor/michael-corbett/;Additional Voices (voice);838140;The Substance
Stephen Apostolina;/actor/stephen-apostolina/;Additional Voices (voice);838140;The Substance
Yann Bean;/actor/yann-bean/;The Substance (voice);838140;The Substance
Audjyan Alcide;/actor/audjyan-alcide/;Pump It Up Show Dancer;838140;The Substance
Jonathan Jenvrin;/actor/jonathan-jenvrin/;Pump It Up Show Dancer;838140;The Substance
Mimi Maury;/actor/mimi-maury/;Pump It Up Show Dancer;838140;The Substance
Amelye Solange;/actor/amelye-solange/;Pump It Up Show Dancer;838140;The Substance
Kévin Table;/actor/kevin-table/;Pump It Up Show Dancer;838140;The Substance
Laura Boera;/actor/laura-boera/;Sparkle Your Life Show Dancer;838140;The Substance
Cissy Duc;/actor/cissy-duc/;Sparkle Your Life Show Dancer;838140;The Substance
Sophie Mercier;/actor/sophie-mercier/;Sparkle Your Life Show Dancer;838140;The Substance
Marie Valton;/actor/marie-valton/;Sparkle Your Life Show Dancer;838140;The Substance
Katrina Budzynski;/actor/katrina-budzynski/;New Year's Eve Show Dancer;838140;The Substance
Alicia Maury;/actor/alicia-maury/;New Year's Eve Show Dancer;838140;The Substance
Megane Adamik;/actor/megane-adamik/;New Year's Eve Show Dancer;838140;The Substance
Annalisa Pagnotta;/actor/annalisa-pagnotta/;New Year's Eve Show Dancer;838140;The Substance
Maelle Dantigny;/actor/maelle-dantigny/;New Year's Eve Show Dancer;838140;The Substance
Aleksandra Kedzierska Fontaine;/actor/aleksandra-kedzierska-fontaine/;New Year's Eve Show Dancer;838140;The Substance
Pauline Sagetat;/actor/pauline-sagetat/;New Year's Eve Show Dancer;838140;The Substance
Agustina Fitzsimons;/actor/agustina-fitzsimons/;New Year's Eve Show Dancer;838140;The Substance
Elena Shcheglova;/actor/elena-shcheglova/;New Year's Eve Show Dancer;838140;The Substance
Eve Marchant;/actor/eve-marchant/;New Year's Eve Show Dancer;838140;The Substance
Lola Donati;/actor/lola-donati/;New Year's Eve Show Dancer;838140;The Substance
Kate Matthews;/actor/kate-matthews-1/;New Year's Eve Show Dancer;838140;The Substance
Ophélie Jonard;/actor/ophelie-jonard/;New Year's Eve Show Dancer;838140;The Substance
Pauline Richard;/actor/pauline-richard-3/;New Year's Eve Show Dancer;838140;The Substance
Laureen Cappelliez;/actor/laureen-cappelliez/;New Year's Eve Show Dancer;838140;The Substance
Daria Panchenko;/actor/daria-panchenko/;New Year's Eve Show Dancer;838140;The Substance
Delphine Beaulieu;/actor/delphine-beaulieu/;New Year's Eve Show Dancer;838140;The Substance
Victoria Brun;/actor/victoria-brun/;New Year's Eve Show Dancer;838140;The Substance
Cara Chapman;/actor/cara-chapman/;New Year's Eve Show Dancer;838140;The Substance
Katharine Matthews;/actor/katharine-matthews/;New Year's Eve Show Dancer;838140;The Substance
Alexandra Faget;/actor/alexandra-faget/;New Year's Eve Show Dancer;838140;The Substance
Clémence Juville;/actor/clemence-juville/;New Year's Eve Show Dancer;838140;The Substance
Margot L'Entete;/actor/margot-lentete/;New Year's Eve Show Dancer;838140;The Substance
Hillary Sukhonos;/actor/hillary-sukhonos/;New Year's Eve Show Dancer;838140;The Substance
Matthew Géczy;/actor/matthew-geczy/;Bob Haswell (uncredited);838140;The Substance
Namory Bakayoko;/actor/namory-bakayoko/;Silhouette (uncredited);838140;The Substance
Gregory Defleur;/actor/gregory-defleur/;Happy Birthday Person (uncredited);838140;The Substance
Coralie Fargeat;/actor/coralie-fargeat/;(uncredited);838140;The Substance
Richard Roundtree;/actor/richard-roundtree/;John Shaft;51624;Shaft
Moses Gunn;/actor/moses-gunn/;Bumpy Jonas;51624;Shaft
Charles Cioffi;/actor/charles-cioffi/;Vic Androzzi;51624;Shaft
Christopher St. John;/actor/christopher-st-john/;Ben Buford;51624;Shaft
Gwenn Mitchell;/actor/gwenn-mitchell/;Ellie Moore;51624;Shaft
Lawrence Pressman;/actor/lawrence-pressman/;Sergeant Tom Hannon;51624;Shaft
Victor Arnold;/actor/victor-arnold/;Charlie;51624;Shaft
Sherri Brewer;/actor/sherri-brewer/;Marcy;51624;Shaft
Rex Robbins;/actor/rex-robbins/;Rollie;51624;Shaft
Camille Yarbrough;/actor/camille-yarbrough/;Dina Greene;51624;Shaft
Margaret Warncke;/actor/margaret-warncke/;Linda;51624;Shaft
Joseph Leon;/actor/joseph-leon/;Byron Leibowitz;51624;Shaft
Arnold Johnson;/actor/arnold-johnson/;Cul;51624;Shaft
Dominic Barto;/actor/dominic-barto/;Patsy;51624;Shaft
George Strus;/actor/george-strus/;Carmen;51624;Shaft
Edmund Hashim;/actor/edmund-hashim/;Lee;51624;Shaft
Drew Bundini Brown;/actor/drew-bundini-brown/;Willy;51624;Shaft
Tommy Lane;/actor/tommy-lane/;Leroy;51624;Shaft
Al Kirk;/actor/al-kirk/;Sims;51624;Shaft
Shimen Ruskin;/actor/shimen-ruskin/;Dr. Sam;51624;Shaft
Antonio Fargas;/actor/antonio-fargas/;Bunky;51624;Shaft
Gertrude Jeannette;/actor/gertrude-jeannette/;Old Lady;51624;Shaft
Lee Steele;/actor/lee-steele/;Blind Vendor;51624;Shaft
Damu King;/actor/damu-king/;Mal;51624;Shaft
Donny Burks;/actor/donny-burks/;Remmy;51624;Shaft
Tony King;/actor/tony-king/;Davies;51624;Shaft
Benjamin R. Rixson;/actor/benjamin-r-rixson/;Bey Newfield;51624;Shaft
Ricardo Brown;/actor/ricardo-brown/;Tully;51624;Shaft
Alan Weeks;/actor/alan-weeks/;Gus;51624;Shaft
Glenn Johnson;/actor/glenn-johnson/;Char;51624;Shaft
Dennis Tate;/actor/dennis-tate/;Dotts;51624;Shaft
Adam Wade;/actor/adam-wade/;Brother #1;51624;Shaft
James Hainesworth;/actor/james-hainesworth/;Brother #2;51624;Shaft
Clee Burtonya;/actor/clee-burtonya/;Sonny;51624;Shaft
Ed Bernard;/actor/ed-bernard-2/;Peerce;51624;Shaft
Eddie Barth;/actor/eddie-barth/;Tony;51624;Shaft
Joe Pronto;/actor/joe-pronto/;Dom;51624;Shaft
Robin Nolan;/actor/robin-nolan/;Waitress;51624;Shaft
Ron Tannas;/actor/ron-tannas/;Billy;51624;Shaft
Betty Bresler;/actor/betty-bresler/;Mrs. Androzzi;51624;Shaft
Gonzalo Madurga;/actor/gonzalo-madurga/;Counterman;51624;Shaft
Paul Nevens;/actor/paul-nevens/;Elevator Man;51624;Shaft
Jon Richards;/actor/jon-richards/;Elevator Starter;51624;Shaft
Lily-Rose Depp;/actor/lily-rose-depp/;Ellen Hutter;359505;Nosferatu
Nicholas Hoult;/actor/nicholas-hoult/;Thomas Hutter;359505;Nosferatu
Bill Skarsgård;/actor/bill-skarsgard/;Count Orlok;359505;Nosferatu
Aaron Taylor-Johnson;/actor/aaron-taylor-johnson/;Friedrich Harding;359505;Nosferatu
Willem Dafoe;/actor/willem-dafoe/;Prof. Albin Eberhart von Franz;359505;Nosferatu
Emma Corrin;/actor/emma-corrin/;Anna Harding;359505;Nosferatu
Ralph Ineson;/actor/ralph-ineson/;Dr. Wilhelm Sievers;359505;Nosferatu
Simon McBurney;/actor/simon-mcburney/;Herr Knock;359505;Nosferatu
Adéla Hesová;/actor/adela-hesova/;Clara;359505;Nosferatu
Milena Konstantinova;/actor/milena-konstantinova/;Louise;359505;Nosferatu
Stacy Thunes;/actor/stacy-thunes/;Head Nurse;359505;Nosferatu
Gregory Gudgeon;/actor/gregory-gudgeon/;Hartmann;359505;Nosferatu
Robert Russell;/actor/robert-russell/;First Clerk;359505;Nosferatu
Curtis Matthew;/actor/curtis-matthew/;Second Clerk;359505;Nosferatu
Claudiu Trandafir;/actor/claudiu-trandafir/;Innkeeper;359505;Nosferatu
Gherghina Bereghianu;/actor/gherghina-bereghianu/;Innkeeper's Mother-in-Law;359505;Nosferatu
Jordan Haj;/actor/jordan-haj/;Vampire Hunter;359505;Nosferatu
Kateřina Bílá;/actor/katerina-bila/;Virgin on Horseback;359505;Nosferatu
